sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,cost,weight,manufacturer,meta_title,meta_keyword,meta_description,image,small_image,thumbnail,media_gallery,color,news_from_date,news_to_date,gallery,status,url_key,url_path,minimal_price,visibility,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,options_container,required_options,has_options,image_label,small_image_label,thumbnail_label,created_at,updated_at,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,msrp,tax_class_id,gift_message_available,condition,part_type,part_number,accept_offer_price,decline_offer_price,server_compatibility,featured,generation,server_type,processor,cpu_quantity,cpu_speed,cpu_cores,ram_quantity,ram_technology,hdd1_quantity,hdd1_capacity,hdd_size,raid,warranty,power_supply,hdd_tech,drive,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
poweredge-t710-1,,Server,simple,Servers,"Default Category",base,PowerEdge T710,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2285,,,,,78,Dell,,,,poweredge-t710.jpg,poweredge-t710.jpg,poweredge-t710.jpg,,,,,,1,poweredge-t710-1,poweredge-t710-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T710,PowerEdge T710,PowerEdge T710,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2285,2284.0,,No,11,Tower,Intel,2,2.66GHz,Quad,16GB,DDR3,4,1TB,3.5",Yes,3 Year,Redundant,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t710.jpg,PowerEdge T710,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r220-1,,Server,simple,Servers,"Default Category",base,PowerEdge R220,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,995,,,,,20,Dell,,,,poweredge-r220.jpg,poweredge-r220.jpg,poweredge-r220.jpg,,,,,,1,poweredge-r220-1,poweredge-r220-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R220,PowerEdge R220,PowerEdge R220,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,995,994.0,,No,12,Rack - 1U,Intel,1,3.1GHz,Quad,12GB,DDR3,2,500GB,3.5",Yes,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r220.jpg,PowerEdge R220,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r320-1,,Server,simple,Servers,"Default Category",base,PowerEdge R320,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,3085,,,,,40,Dell,,,,poweredge-r320.jpg,poweredge-r320.jpg,poweredge-r320.jpg,,,,,,1,poweredge-r320-1,poweredge-r320-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R320,PowerEdge R320,PowerEdge R320,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,3085,3084.0,,Yes,12,Rack - 1U,Intel,1,2.2GHz,Six,16GB,DDR3,8,300GB,2.5",Yes,3 Year,Redundant,SAS,DVD,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r320.jpg,PowerEdge R320,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r420-1,,Server,simple,Servers,"Default Category",base,PowerEdge R420,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1975,,,,,45,Dell,,,,poweredge-r420.jpg,poweredge-r420.jpg,poweredge-r420.jpg,,,,,,1,poweredge-r420-1,poweredge-r420-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R420,PowerEdge R420,PowerEdge R420,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1975,1974.0,,No,12,Rack - 1U,Intel,1,2.2GHz,Quad,12GB,DDR3,2,2TB,3.5",H310,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r420.jpg,PowerEdge R420,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r520-1,,Server,simple,Servers,"Default Category",base,PowerEdge R520,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,3550,,,,,45,Dell,,,,poweredge-r520.jpg,poweredge-r520.jpg,poweredge-r520.jpg,,,,,,1,poweredge-r520-1,poweredge-r520-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R520,PowerEdge R520,PowerEdge R520,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,3550,3549.0,,Yes,12,Rack - 2U,Intel,1,1.8GHz,Quad,12GB,DDR3,8,2TB,3.5",H310,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r520.jpg,PowerEdge R520,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r620-1,,Server,simple,Servers,"Default Category",base,PowerEdge R620,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,3977,,,,,45,Dell,,,,poweredge-r620.jpg,poweredge-r620.jpg,poweredge-r620.jpg,,,,,,1,poweredge-r620-1,poweredge-r620-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R620,PowerEdge R620,PowerEdge R620,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,3977,3976.0,,No,12,Rack - 1U,Intel,2,2.0GHz,Six,32GB,DDR3,2,300GB,3.5",H310,3 Year,Redundant,SAS,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r620.jpg,PowerEdge R620,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 1U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r720-16-x-2.5-chassis-1,,Server,simple,Servers,"Default Category",base,PowerEdge R720 - 16 x 2.5" Chassis,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,4995,,,,,65,Dell,,,,poweredge-r720-16-x-2.5-chassis.jpg,poweredge-r720-16-x-2.5-chassis.jpg,poweredge-r720-16-x-2.5-chassis.jpg,,,,,,1,poweredge-r720-16-x-2.5-chassis-1,poweredge-r720-16-x-2.5-chassis-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R720 - 16 x 2.5" Chassis,PowerEdge R720 - 16 x 2.5" Chassis,PowerEdge R720 - 16 x 2.5" Chassis,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,4995,4994.0,,Yes,12,Rack - 2U,Intel,2,2.66GHz,Quad,64GB,DDR2,16,500GB,2.5",Yes,3 Year,Redundant,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r720-16-x-2.5-chassis.jpg,PowerEdge R720 - 16 x 2.5" Chassis,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r720-8-x-3.5-chassis-1,,Server,simple,Servers,"Default Category",base,PowerEdge R720 - 8 x 3.5" Chassis,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,3950,,,,,55,Dell,,,,poweredge-r720-8-x-3.5-chassis.jpg,poweredge-r720-8-x-3.5-chassis.jpg,poweredge-r720-8-x-3.5-chassis.jpg,,,,,,1,poweredge-r720-8-x-3.5-chassis-1,poweredge-r720-8-x-3.5-chassis-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge R720 - 8 x 3.5" Chassis,PowerEdge R720 - 8 x 3.5" Chassis,PowerEdge R720 - 8 x 3.5" Chassis,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,3950,3949.0,,No,12,Rack - 2U,Intel,2,2.0GHz,Six,16GB,DDR3,8,600GB,3.5",Yes,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-r720-8-x-3.5-chassis.jpg,PowerEdge R720 - 8 x 3.5" Chassis,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell 2U Racks","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t20-1,,Server,simple,Servers,"Default Category",base,PowerEdge T20,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,995,,,,,20,Dell,,,,poweredge-t20.jpg,poweredge-t20.jpg,poweredge-t20.jpg,,,,,,1,poweredge-t20-1,poweredge-t20-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T20,PowerEdge T20,PowerEdge T20,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,995,994.0,,Yes,12,Tower,Intel,1,3.2GHz,Quad,8GB,DDR3,2,2TB,3.5",Yes,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t20.jpg,PowerEdge T20,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t320-1,,Server,simple,Servers,"Default Category",base,PowerEdge T320,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1997,,,,,55,Dell,,,,poweredge-t320.jpg,poweredge-t320.jpg,poweredge-t320.jpg,,,,,,1,poweredge-t320-1,poweredge-t320-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T320,PowerEdge T320,PowerEdge T320,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1997,1996.0,,No,12,Tower,Intel,1,2.2GHz,Quad,16GB,DDR3,2,500GB,3.5",Yes,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t320.jpg,PowerEdge T320,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t420-1,,Server,simple,Servers,"Default Category",base,PowerEdge T420,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,3247,,,,,55,Dell,,,,poweredge-t420.jpg,poweredge-t420.jpg,poweredge-t420.jpg,,,,,,1,poweredge-t420-1,poweredge-t420-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T420,PowerEdge T420,PowerEdge T420,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,3247,3246.0,,No,12,Tower,Intel,2,2.4GHz,Quad,8GB,DDR3,3,146GB,3.5",Yes,3 Year,Redundant,SAS,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t420.jpg,PowerEdge T420,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t620-1,,Server,simple,Servers,"Default Category",base,PowerEdge T620,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2765,,,,,90,Dell,,,,poweredge-t620.jpg,poweredge-t620.jpg,poweredge-t620.jpg,,,,,,1,poweredge-t620-1,poweredge-t620-1,,4,,,,,,"Block after Info Column",0,0,PowerEdge T620,PowerEdge T620,PowerEdge T620,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2765,2764.0,,No,12,Tower,Intel,2,2.5GHz,Quad,16GB,DDR3,3,250GB,3.5",Yes,3 Year,Redundant,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,poweredge-t620.jpg,PowerEdge T620,1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powervault-md1000-15-x-2tb-1,,Storage,simple,Storage,"Default Category",base,PowerVault MD1000 15 x 2TB,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2250,,,,,100,Dell,,,,powervault-md1000-15-x-2tb.jpg,powervault-md1000-15-x-2tb.jpg,powervault-md1000-15-x-2tb.jpg,,,,,,1,powervault-md1000-15-x-2tb-1,powervault-md1000-15-x-2tb-1,,4,,,,,,"Block after Info Column",0,0,PowerVault MD1000 15 x 2TB,PowerVault MD1000 15 x 2TB,PowerVault MD1000 15 x 2TB,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2250,2249.0,,Yes,,,,,,,GB,,15,2TB,3.5",,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,powervault-md1000-15-x-2tb.jpg,PowerVault MD1000 15 x 2TB,1,0
,,,,"Storage/Dell Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powervault-md3000i-1,,Storage,simple,Storage,"Default Category",base,PowerVault MD3000i,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,4995,,,,,100,Dell,,,,powervault-md3000i.jpg,powervault-md3000i.jpg,powervault-md3000i.jpg,,,,,,1,powervault-md3000i-1,powervault-md3000i-1,,4,,,,,,"Block after Info Column",0,0,PowerVault MD3000i,PowerVault MD3000i,PowerVault MD3000i,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,4995,4994.0,,No,,,,,,,GB,,15,1TB,3.5",,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,powervault-md3000i.jpg,PowerVault MD3000i,1,0
,,,,"Storage/Dell Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
powervault-nx1950-giii-1,,Storage,simple,Storage,"Default Category",base,PowerVault NX1950 GIII,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1025,,,,,45,Dell,,,,powervault-nx1950-giii.jpg,powervault-nx1950-giii.jpg,powervault-nx1950-giii.jpg,,,,,,1,powervault-nx1950-giii-1,powervault-nx1950-giii-1,,4,,,,,,"Block after Info Column",0,0,PowerVault NX1950 GIII,PowerVault NX1950 GIII,PowerVault NX1950 GIII,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1025,1024.0,,No,,,,,,,GB,,2,2TB,3.5",,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,powervault-nx1950-giii.jpg,PowerVault NX1950 GIII,1,0
,,,,"Storage/Dell Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
storageworks-mds600-storage-array-1,,Storage,simple,Storage,"Default Category",base,StorageWorks MDS600 Storage Array,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,28500,,,,,,HP,,,,storageworks-mds600-storage-array.jpg,storageworks-mds600-storage-array.jpg,storageworks-mds600-storage-array.jpg,,,,,,1,storageworks-mds600-storage-array-1,storageworks-mds600-storage-array-1,,4,,,,,,"Block after Info Column",0,0,StorageWorks MDS600 Storage Array,StorageWorks MDS600 Storage Array,StorageWorks MDS600 Storage Array,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,28500,28499.0,,No,,,,,,,GB,,70,4TB,3.5",,3 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,storageworks-mds600-storage-array.jpg,StorageWorks MDS600 Storage Array,1,0
,,,,"Storage/HP Storage","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-7010-1,,Workstation,simple,Workstations,"Default Category",base,Optiplex 7010,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,588,,,,,20,Dell,,,,optiplex-7010.jpg,optiplex-7010.jpg,optiplex-7010.jpg,,,,,,1,optiplex-7010-1,optiplex-7010-1,,4,,,,,,"Block after Info Column",0,0,Optiplex 7010,Optiplex 7010,Optiplex 7010,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,588,587.0,,No,,,Intel,1,3.3GHz,Quad,4GB,DDR2,1,250GB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,optiplex-7010.jpg,Optiplex 7010,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-7010-2,,Workstation,simple,Workstations,"Default Category",base,Optiplex 7010,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,595,,,,,20,Dell,,,,optiplex-7010.jpg,optiplex-7010.jpg,optiplex-7010.jpg,,,,,,1,optiplex-7010-2,optiplex-7010-2,,4,,,,,,"Block after Info Column",0,0,Optiplex 7010,Optiplex 7010,Optiplex 7010,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,595,594.0,,No,,,Intel,1,3.7GHz,Quad,8GB,DDR3,1,500GB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,optiplex-7010.jpg,Optiplex 7010,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-980-1,,Workstation,simple,Workstations,"Default Category",base,Optiplex 980,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,575,,,,,20,Dell,,,,optiplex-980.jpg,optiplex-980.jpg,optiplex-980.jpg,,,,,,1,optiplex-980-1,optiplex-980-1,,4,,,,,,"Block after Info Column",0,0,Optiplex 980,Optiplex 980,Optiplex 980,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,575,574.0,,No,,,Intel,1,3.2GHz,Quad,4GB,DDR3,1,500GB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,optiplex-980.jpg,Optiplex 980,1,0
