sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accept_offer_price,color,condition,cost,country_of_manufacture,cpu_cores,cpu_quantity,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decline_offer_price,description,drive,featured,gallery,generation,gift_message_available,has_options,hdd1_capacity,hdd1_quantity,hdd_size,hdd_tech,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,part_number,part_type,power_supply,price,processor,raid,ram_quantity,ram_technology,required_options,server_compatibility,server_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,warranty,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
poweredge-r710-6-x-3.5-chassis-1,,Server,simple,Servers,"Default Category",base,795,,,,,Quad,2,2.26GHz,"2015-01-28 21:38:30",,,,,794.0,"<div id=""product-full-descript""><p>The Dell™ PowerEdge™ R710 is a 2U Rack Server designed to handle the technology needs required by todays business world. The PowerEdge™ R710 features enhanced virtualization capabilities, improved energy efficiency, and innovative system management tools helping improve your efficiency and lower TCO. Utilizing Intel® Xeon® 5500 and 5600 series processors, up to 192GB of RAM, and up to eight 2.5"" or six 3.5"" SAS or SATA hard drives, the Dell™ PowerEdge™ R710 is the perfect server for your business.  Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,"Generation 11",,0,146GB,2,"3.5""",SAS,/p/o/poweredge-r710-6-x-3.5-chassis.jpg,,Dell,,"Buy your PowerEdge R710 - 6 x 3.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R710 - 6 x 3.5"" Chassis Servers",,,"Use config","Use config","PowerEdge R710 - 6 x 3.5"" Chassis",,,"Block after Info Column",,,,Single,795.0000,Intel,Yes,16GB,DDR3,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r710-6-x-3.5-chassis.jpg,,,,,1,2,/p/o/poweredge-r710-6-x-3.5-chassis.jpg,,"2015-02-24 19:04:35",poweredge-r710-6-x-3-5-chassis-1,poweredge-r710-6-x-3-5-chassis-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r710-6-x-3.5-chassis.jpg,"PowerEdge R710 - 6 x 3.5"" Chassis",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r710-8-x-2.5-chassis-1,,Server,simple,Servers,"Default Category",base,875,,,,,Quad,2,2.26GHz,"2015-01-28 21:38:30",,,,,874.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,"Generation 11",,0,146GB,2,"2.5""",SATA,/p/o/poweredge-r710-8-x-2.5-chassis.jpg,,Dell,,"Buy your Poweredge R710- 8 x 2.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished Poweredge R710- 8 x 2.5"" Chassis Servers",,,"Use config","Use config","Poweredge R710- 8 x 2.5"" Chassis",,,"Block after Info Column",,,,Single,875.0000,Intel,Yes,16GB,DDR3,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r710-8-x-2.5-chassis.jpg,,,,,1,2,/p/o/poweredge-r710-8-x-2.5-chassis.jpg,,"2015-02-24 19:04:35",poweredge-r710-8-x-2-5-chassis-1,poweredge-r710-8-x-2-5-chassis-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r710-8-x-2.5-chassis.jpg,"Poweredge R710- 8 x 2.5"" Chassis",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r715-1,,Server,simple,Servers,"Default Category",base,2255,,,,,Quad,2,2.1GHz,"2015-01-28 21:38:30",,,,,2254.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,"Generation 11",,0,146GB,6,"3.5""",SAS,/p/o/poweredge-r715.jpg,,Dell,,"Buy your PowerEdge R715 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R715 Servers",,,"Use config","Use config","PowerEdge R715",,,"Block after Info Column",,,,Redundant,2255.0000,AMD,H700,32GB,DDR3,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r715.jpg,,,,,1,2,/p/o/poweredge-r715.jpg,,"2015-02-24 19:04:35",poweredge-r715-1,poweredge-r715-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r715.jpg,"PowerEdge R715",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r810-1,,Server,simple,Servers,"Default Category",base,2995,,,,,Six,2,2.0GHz,"2015-01-28 21:38:30",,,,,2994.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; R810 provides performance and rack density in a scalable 2U, two- or foursocket server, allowing workload consolidation or high virtualization machine density.</span></p>",Optical,Yes,,"Generation 11",,0,146GB,6,"3.5""",SAS,/p/o/poweredge-r810.jpg,"PowerEdge R810",Dell,,"Buy your PowerEdge R810 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R810 Servers",,,"Use config","Use config","PowerEdge R810",,,"Block after Info Column",,,,Single,2995.0000,Intel,Yes,128GB,DDR2,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r810.jpg,"PowerEdge R810",,,,1,2,/p/o/poweredge-r810.jpg,"PowerEdge R810","2015-02-24 19:34:14",poweredge-r810-1,poweredge-r810-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r810.jpg,"PowerEdge R810",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r910-1,,Server,simple,Servers,"Default Category",base,4555,,,,,Eight,4,2.3GHz,"2015-01-28 21:38:30",,,,,4554.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; R910 provides performance and reliability in a scalable 4U, four-socket server allowing large workload consolidation or max virtualization machine density.</span></p>",Optical,No,,"Generation 11",,0,450GB,3,"3.5""",SATA,/p/o/poweredge-r910.jpg,"PowerEdge R910",Dell,,"Buy your PowerEdge R910 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R910 Servers",,,"Use config","Use config","PowerEdge R910",,,"Block after Info Column",,,,Redundant,4555.0000,Intel,Yes,128GB,DDR2,0,,"Rack - 4U+","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r910.jpg,"PowerEdge R910",,,,1,2,/p/o/poweredge-r910.jpg,"PowerEdge R910","2015-02-24 19:34:40",poweredge-r910-1,poweredge-r910-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r910.jpg,"PowerEdge R910",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t110-1,,Server,simple,Servers,"Default Category",base,545,,,,,Quad,1,2.53GHz,"2015-01-28 21:38:30",,,,,544.0,"<p><span style=""font-size: medium;"">The Dell&trade; PowerEdge&trade; T110 compact, entry 1-socket tower server offers your small businesses the features you need to take productivity and performance to the next level.</span></p>",Optical,No,,"Generation 11",,0,1TB,2,"3.5""",SATA,/p/o/poweredge-t110.jpg,"PowerEdge T110",Dell,,"Buy your PowerEdge T110 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T110 Servers",,,"Use config","Use config","PowerEdge T110",,,"Block after Info Column",,,,Single,545.0000,Intel,Yes,8GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t110.jpg,"PowerEdge T110",,,,1,2,/p/o/poweredge-t110.jpg,"PowerEdge T110","2015-02-24 19:35:07",poweredge-t110-1,poweredge-t110-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t110.jpg,"PowerEdge T110",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t310-1,,Server,simple,Servers,"Default Category",base,1375,,,,,Quad,1,2.66GHz,"2015-01-28 21:38:30",,,,,1374.0,"<p><span style=""font-size: small;"">The Dell&trade; PowerEdge&trade; T310 server delivers enterprise-level performance, redundancy, and comprehensive right-sized manageability options in a 1-socket tower that is simple to own, deploy, and manage.</span></p>",Optical,Yes,,"Generation 11",,0,1TB,2,"3.5""",SATA,/p/o/poweredge-t310.jpg,"PowerEdge T310",Dell,,"Buy your PowerEdge T310 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T310 Servers",,,"Use config","Use config","PowerEdge T310",,,"Block after Info Column",,,,Single,1375.0000,Intel,Yes,16GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t310.jpg,"PowerEdge T310",,,,1,2,/p/o/poweredge-t310.jpg,"PowerEdge T310","2015-02-24 19:36:06",poweredge-t310-1,poweredge-t310-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t310.jpg,"PowerEdge T310",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t410-1,,Server,simple,Servers,"Default Category",base,1775,,,,,Quad,2,2.66GHz,"2015-01-28 21:38:30",,,,,1774.0,"<div id=""product-full-descript""><p>The Dell™ PowerEdge™ T410 simplifies operations with enhanced performance in a compact, purposeful design. The PowerEdge™ T410 features the performance of the Intel Xeon 5500 and 5600 series processors, DDR3 Memory, and the space to fit up to six 3.5” or 2.5” hard drives. The Dell™ PowerEdge™ T410 was designed to be energy efficient, powerful, reliable and simple; making it the perfect tower server for your business.   Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,"Generation 11",,0,1TB,4,"3.5""",SATA,/p/o/poweredge-t410.jpg,,Dell,,"Buy your PowerEdge T410 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T410 Servers",,,"Use config","Use config","PowerEdge T410",,,"Block after Info Column",,,,Redundant,1775.0000,Intel,Yes,16GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t410.jpg,,,,,1,2,/p/o/poweredge-t410.jpg,,"2015-02-24 19:04:35",poweredge-t410-1,poweredge-t410-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t410.jpg,"PowerEdge T410",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t610-1,,Server,simple,Servers,"Default Category",base,2575,,,,,Quad,2,2.66GHz,"2015-01-28 21:38:30",,,,,2574.0,"<div id=""product-full-descript""><p>The Dell™ PowerEdge™ T610 server is a key data center building block for IT professionals seeking the highest level of performance, availability, and expandability in a 2-socket server.   Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,"Generation 11",,0,2TB,6,"3.5""",SATA,/p/o/poweredge-t610.jpg,,Dell,,"Buy your PowerEdge T610 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T610 Servers",,,"Use config","Use config","PowerEdge T610",,,"Block after Info Column",,,,Redundant,2575.0000,Intel,Yes,32GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t610.jpg,,,,,1,2,/p/o/poweredge-t610.jpg,,"2015-02-24 19:04:35",poweredge-t610-1,poweredge-t610-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t610.jpg,"PowerEdge T610",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t710-1,,Server,simple,Servers,"Default Category",base,2285,,,,,Quad,2,2.66GHz,"2015-01-28 21:38:30",,,,,2284.0,"<center><iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/J0IOvXLXmBU"" frameborder=""0"" allowfullscreen></iframe></center><div id=""product-full-descript""><p>The Dell™ PowerEdge™ T710 provides outstanding performance, availability and value in a 2 socket tower server for enterprise, remote workgroups, and growing businesses. The PowerEdge™ T710 is a driven by the Intel® Xeon® 5500 and 5600 series processors, blazing fast DDR3 RAM, has the availability of up to 16 hard drives, and can be either a tower or a 5U rackmount server making it an all around powerhouse.  Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 11",,0,1TB,4,"3.5""",SATA,/p/o/poweredge-t710.jpg,,Dell,,"Buy your PowerEdge T710 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T710 Servers",,,"Use config","Use config","PowerEdge T710",,,"Block after Info Column",,,,Redundant,2285.0000,Intel,Yes,16GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t710.jpg,,,,,1,2,/p/o/poweredge-t710.jpg,,"2015-02-24 19:04:35",poweredge-t710-1,poweredge-t710-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t710.jpg,"PowerEdge T710",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r220-1,,Server,simple,Servers,"Default Category",base,995,,,,,Quad,1,3.1GHz,"2015-01-28 21:38:30",,,,,994.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,"Generation 12",,0,500GB,2,"3.5""",SATA,/p/o/poweredge-r220.jpg,,Dell,,"Buy your PowerEdge R220 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R220 Servers",,,"Use config","Use config","PowerEdge R220",,,"Block after Info Column",,,,Single,995.0000,Intel,Yes,12GB,DDR3,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r220.jpg,,,,,1,2,/p/o/poweredge-r220.jpg,,"2015-02-24 19:04:35",poweredge-r220-1,poweredge-r220-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r220.jpg,"PowerEdge R220",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r320-1,,Server,simple,Servers,"Default Category",base,3085,,,,,Six,1,2.2GHz,"2015-01-28 21:38:30",,,,,3084.0,"<div id=""product-full-descript""><p>Enterprise features, scalable expandability and value in a dense chassis, the 1-socket, 1U Dell™ PowerEdge™ R320.  Items are available for upgrades, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",DVD,Yes,,"Generation 12",,0,300GB,8,"2.5""",SAS,/p/o/poweredge-r320.jpg,"PowerEdge R320",Dell,,"Buy your PowerEdge R320 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R320 Servers",,,"Use config","Use config","PowerEdge R320",,,"Block after Info Column",,,,Redundant,3085.0000,Intel,Yes,16GB,DDR3,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r320.jpg,"PowerEdge R320",,,,1,2,/p/o/poweredge-r320.jpg,"PowerEdge R320","2015-02-25 13:07:37",poweredge-r320-1,poweredge-r320-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r320.jpg,"PowerEdge R320",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r420-1,,Server,simple,Servers,"Default Category",base,1975,,,,,Quad,1,2.2GHz,"2015-01-28 21:38:30",,,,,1974.0,"<div id=""product-full-descript""><p>The R420 is an excellent fit specializing in departmental email, workgroup collaboration, web hosting, e-commerce and file and print in space-constrained environments and in departmental or remote sites of large businesses and public organizations.  Items are available for upgrades, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 12",,0,2TB,2,"3.5""",SATA,/p/o/poweredge-r420.jpg,"PowerEdge R420",Dell,,"Buy your PowerEdge R420 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R420 Servers",,,"Use config","Use config","PowerEdge R420",,,"Block after Info Column",,,,Single,1975.0000,Intel,H310,12GB,DDR3,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r420.jpg,"PowerEdge R420",,,,1,2,/p/o/poweredge-r420.jpg,"PowerEdge R420","2015-02-25 13:08:15",poweredge-r420-1,poweredge-r420-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r420.jpg,"PowerEdge R420",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r520-1,,Server,simple,Servers,"Default Category",base,3550,,,,,Quad,1,1.8GHz,"2015-01-28 21:38:30",,,,,3549.0,"<div id=""product-full-descript""><p>Setting another standard oF feature flexibility in a 2-socket, 2U rack server, the Dell™ PowerEdge™ R520 is built to run complex workloads using its highly scalable memory, I/O capacity and flexible network options.  Items are available for upgrades, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,"Generation 12",,0,2TB,8,"3.5""",SATA,/p/o/poweredge-r520.jpg,"PowerEdge R520",Dell,,"Buy your PowerEdge R520 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R520 Servers",,,"Use config","Use config","PowerEdge R520",,,"Block after Info Column",,,,Single,3550.0000,Intel,H310,12GB,DDR3,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r520.jpg,"PowerEdge R520",,,,1,2,/p/o/poweredge-r520.jpg,"PowerEdge R520","2015-02-25 13:08:52",poweredge-r520-1,poweredge-r520-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r520.jpg,"PowerEdge R520",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
